5	70	83	7	4.000000	2.000000	0.0000
5	149	51	7	8.000000	2.000000	0.0000
5	44	36	8	4.000000	2.000000	0.0000
5	55	53	8	4.000000	2.000000	0.0000
5	45	37	8	8.000000	2.000000	0.0000
5	142	21	9	4.000000	2.000000	0.0000
5	51	38	9	4.000000	2.000000	0.0000
5	50	38	9	8.000000	2.000000	0.0000
5	56	51	9	8.000000	2.000000	0.0000
5	66	62	9	16.000000	2.000000	0.0000
5	131	19	10	4.000000	2.000000	0.0000
5	77	87	10	4.000000	2.000000	0.0000
5	70	62	10	8.000000	2.000000	0.0000
5	70	24	11	4.000000	2.000000	0.0000
5	151	37	11	4.000000	2.000000	0.0000
5	72	61	11	4.000000	2.000000	0.0000
5	130	21	11	8.000000	2.000000	0.0000
5	68	23	11	8.000000	2.000000	0.0000
5	64	22	11	16.000000	2.000000	0.0000
5	80	27	12	4.000000	2.000000	0.0000
5	82	84	12	32.000000	2.000000	0.0000
5	76	80	12	64.000000	2.000000	0.0000
5	89	64	13	4.000000	2.000000	0.0000
5	77	95	13	4.000000	2.000000	0.0000
5	66	96	13	4.000000	2.000000	0.0000
5	70	61	9	4.000000	4.000000	0.0000
5	67	38	13	8.000000	2.000000	0.0000
5	142	44	13	8.000000	2.000000	0.0000
5	68	96	13	8.000000	2.000000	0.0000
5	126	20	13	16.000000	2.000000	0.0000
5	124	14	13	32.000000	2.000000	0.0000
5	72	10	14	4.000000	2.000000	0.0000
5	53	22	14	4.000000	2.000000	0.0000
5	68	37	14	4.000000	2.000000	0.0000
5	83	80	14	4.000000	2.000000	0.0000
5	132	19	10	4.000000	4.000000	0.0000
5	52	37	10	4.000000	4.000000	0.0000
5	52	22	14	8.000000	2.000000	0.0000
5	83	82	14	8.000000	2.000000	0.0000
5	84	84	14	16.000000	2.000000	0.0000
5	55	18	15	4.000000	2.000000	0.0000
5	152	37	11	4.000000	4.000000	0.0000
5	122	41	16	4.000000	2.000000	0.0000
5	100	91	16	4.000000	2.000000	0.0000
5	114	22	16	8.000000	2.000000	0.0000
5	62	20	16	16.000000	2.000000	0.0000
5	124	18	12	16.000000	4.000000	0.0000
5	108	24	17	4.000000	2.000000	0.0000
5	98	80	17	4.000000	2.000000	0.0000
5	74	12	13	4.000000	4.000000	0.0000
5	98	58	17	8.000000	2.000000	0.0000
5	143	45	13	8.000000	4.000000	0.0000
5	82	82	13	32.000000	4.000000	0.0000
5	88	92	17	64.000000	2.000000	0.0000
5	48	17	18	4.000000	2.000000	0.0000
5	87	20	18	4.000000	2.000000	0.0000
5	105	49	18	4.000000	2.000000	0.0000
5	96	58	18	4.000000	2.000000	0.0000
5	51	22	14	4.000000	4.000000	0.0000
5	68	37	14	4.000000	4.000000	0.0000
5	141	45	14	4.000000	4.000000	0.0000
5	89	65	14	4.000000	4.000000	0.0000
5	82	81	14	4.000000	4.000000	0.0000
5	67	97	14	4.000000	4.000000	0.0000
5	48	18	18	8.000000	2.000000	0.0000
5	48	26	14	8.000000	4.000000	0.0000
5	66	36	14	8.000000	4.000000	0.0000
5	83	83	14	8.000000	4.000000	0.0000
5	68	96	14	8.000000	4.000000	0.0000
5	98	46	18	16.000000	2.000000	0.0000
5	94	68	18	16.000000	2.000000	0.0000
5	90	88	18	16.000000	2.000000	0.0000
5	84	84	14	16.000000	4.000000	0.0000
5	100	46	18	32.000000	2.000000	0.0000
5	88	86	18	32.000000	2.000000	0.0000
5	44	21	19	4.000000	2.000000	0.0000
5	92	35	19	4.000000	2.000000	0.0000
5	106	41	19	4.000000	2.000000	0.0000
5	69	71	19	4.000000	2.000000	0.0000
5	89	19	19	8.000000	2.000000	0.0000
5	113	21	15	8.000000	4.000000	0.0000
5	89	68	15	8.000000	4.000000	0.0000
5	92	20	19	16.000000	2.000000	0.0000
5	94	18	19	32.000000	2.000000	0.0000
5	104	44	19	64.000000	2.000000	0.0000
5	112	80	19	64.000000	2.000000	0.0000
5	85	71	20	4.000000	2.000000	0.0000
5	91	88	20	4.000000	2.000000	0.0000
5	97	80	16	4.000000	4.000000	0.0000
5	99	92	16	4.000000	4.000000	0.0000
5	87	72	20	8.000000	2.000000	0.0000
5	90	88	20	8.000000	2.000000	0.0000
5	133	31	16	8.000000	4.000000	0.0000
5	96	32	20	16.000000	2.000000	0.0000
5	91	30	21	4.000000	2.000000	0.0000
5	126	41	21	4.000000	2.000000	0.0000
5	52	19	17	4.000000	4.000000	0.0000
